GROUP,SITE,PERIOD,MONTHLY_TARGET,MGH_3,MGH_CH_PROP,SLS_PER_MC
NON-ORGANIC,2257,1/31/2023 0:00:00,7124341.509,APPAREL,0.3592816131,2559644.909
NON-ORGANIC,2258,1/31/2023 0:00:00,7943829.581,APPAREL,0.3592816131,2854071.906
NON-ORGANIC,2259,1/31/2023 0:00:00,14063602.05,APPAREL,0.3592816131,5052793.631
NON-ORGANIC,2260,1/31/2023 0:00:00,10731925.99,APPAREL,0.3592816131,3855783.68
NON-ORGANIC,2261,1/31/2023 0:00:00,11671326.7,APPAREL,0.3592816131,4193293.082
NON-ORGANIC,2262,1/31/2023 0:00:00,3775680.856,APPAREL,0.3592816131,1356532.708
NON-ORGANIC,2263,1/31/2023 0:00:00,1269105.794,APPAREL,0.3592816131,455966.3768
NON-ORGANIC,2264,1/31/2023 0:00:00,5119431.356,APPAREL,0.3592816131,1839317.556
NON-ORGANIC,2265,1/31/2023 0:00:00,7705170.628,APPAREL,0.3592816131,2768326.132
NON-ORGANIC,2266,1/31/2023 0:00:00,34203020.76,APPAREL,0.3592816131,12288516.47
NON-ORGANIC,2267,1/31/2023 0:00:00,17605726.62,APPAREL,0.3592816131,6325413.86
NON-ORGANIC,2268,1/31/2023 0:00:00,5756608.481,APPAREL,0.3592816131,2068243.581
NON-ORGANIC,2269,1/31/2023 0:00:00,8286072.643,APPAREL,0.3592816131,2977033.545
NON-ORGANIC,2270,1/31/2023 0:00:00,6066923.436,APPAREL,0.3592816131,2179734.039
NON-ORGANIC,2271,1/31/2023 0:00:00,3708034.091,APPAREL,0.3592816131,1332228.47
NON-ORGANIC,2274,1/31/2023 0:00:00,144478.3276,APPAREL,0.3592816131,51908.4066
NON-ORGANIC,2276,1/31/2023 0:00:00,2188679.004,APPAREL,0.3592816131,786352.1232
NON-ORGANIC,2277,1/31/2023 0:00:00,3673700.442,APPAREL,0.3592816131,1319893.021
NON-ORGANIC,2280,1/31/2023 0:00:00,1697365.216,APPAREL,0.3592816131,609832.1128
NON-ORGANIC,2282,1/31/2023 0:00:00,701033.3384,APPAREL,0.3592816131,251868.3886
NON-ORGANIC,2283,1/31/2023 0:00:00,161462.9141,APPAREL,0.3592816131,58010.65621
NON-ORGANIC,2286,1/31/2023 0:00:00,3525868.935,APPAREL,0.3592816131,1266779.878
NON-ORGANIC,2287,1/31/2023 0:00:00,292965.8924,APPAREL,0.3592816131,105257.2584
NON-ORGANIC,2289,1/31/2023 0:00:00,851853.5502,APPAREL,0.3592816131,306055.3176
NON-ORGANIC,2290,1/31/2023 0:00:00,972203.5597,APPAREL,0.3592816131,349294.8632
NON-ORGANIC,5006,1/31/2023 0:00:00,5552197.161,APPAREL,0.3592816131,1994802.352
NON-ORGANIC,5051,1/31/2023 0:00:00,885851.8812,APPAREL,0.3592816131,318270.2928
NON-ORGANIC,5058,1/31/2023 0:00:00,3626739.154,APPAREL,0.3592816131,1303020.694
NON-ORGANIC,5063,1/31/2023 0:00:00,6846727.35,APPAREL,0.3592816131,2459903.247
NON-ORGANIC,5070,1/31/2023 0:00:00,2162193.255,APPAREL,0.3592816131,776836.2803
NON-ORGANIC,5081,1/31/2023 0:00:00,854107.4704,APPAREL,0.3592816131,306865.1097
NON-ORGANIC,5097,1/31/2023 0:00:00,854440.6016,APPAREL,0.3592816131,306984.7976
NON-ORGANIC,5104,1/31/2023 0:00:00,9696373.564,APPAREL,0.3592816131,3483728.735
NON-ORGANIC,5111,1/31/2023 0:00:00,841393.086,APPAREL,0.3592816131,302297.0652
NON-ORGANIC,7023,1/31/2023 0:00:00,13765387.7,APPAREL,0.3592816131,4945650.699
NON-ORGANIC,7024,1/31/2023 0:00:00,22378978.57,APPAREL,0.3592816131,8040355.521
NON-ORGANIC,7025,1/31/2023 0:00:00,3520620.479,APPAREL,0.3592816131,1264894.205
NON-ORGANIC,7026,1/31/2023 0:00:00,5439295.585,APPAREL,0.3592816131,1954238.892
NON-ORGANIC,7027,1/31/2023 0:00:00,2645804.934,APPAREL,0.3592816131,950589.0645
NON-ORGANIC,7028,1/31/2023 0:00:00,3943704.34,APPAREL,0.3592816131,1416900.457
NON-ORGANIC,7030,1/31/2023 0:00:00,71218.63071,APPAREL,0.3592816131,25587.54452
NON-ORGANIC,7031,1/31/2023 0:00:00,369578.7694,APPAREL,0.3592816131,132782.8564
NON-ORGANIC,9001,1/31/2023 0:00:00,6167696.705,APPAREL,0.3592816131,2215940.021
NON-ORGANIC,9002,1/31/2023 0:00:00,13097.08432,APPAREL,0.3592816131,4705.541581
NON-ORGANIC,9003,1/31/2023 0:00:00,23253.57543,APPAREL,0.3592816131,8354.582091
NON-ORGANIC,9005,1/31/2023 0:00:00,74863.39175,APPAREL,0.3592816131,26897.04015
NON-ORGANIC,9006,1/31/2023 0:00:00,244053.1992,APPAREL,0.3592816131,87683.82709
NON-ORGANIC,9007,1/31/2023 0:00:00,572154.588,APPAREL,0.3592816131,205564.6233
NON-ORGANIC,9008,1/31/2023 0:00:00,29571.40422,APPAREL,0.3592816131,10624.46181
NON-ORGANIC,9009,1/31/2023 0:00:00,82934.3506,APPAREL,0.3592816131,29796.78726
NON-ORGANIC,9010,1/31/2023 0:00:00,87229.33701,APPAREL,0.3592816131,31339.89691
NON-ORGANIC,9011,1/31/2023 0:00:00,36902.47657,APPAREL,0.3592816131,13258.38131
NON-ORGANIC,9014,1/31/2023 0:00:00,11517.44489,APPAREL,0.3592816131,4138.006177
NON-ORGANIC,9015,1/31/2023 0:00:00,3168505.946,APPAREL,0.3592816131,1138385.927
NON-ORGANIC,9016,1/31/2023 0:00:00,4722443.984,APPAREL,0.3592816131,1696687.292
NON-ORGANIC,9017,1/31/2023 0:00:00,2592518.528,APPAREL,0.3592816131,931444.2385
NON-ORGANIC,9018,1/31/2023 0:00:00,57587.22443,APPAREL,0.3592816131,20690.03088
NON-ORGANIC,9019,1/31/2023 0:00:00,11517.44489,APPAREL,0.3592816131,4138.006177
NON-ORGANIC,9020,1/31/2023 0:00:00,46069.77954,APPAREL,0.3592816131,16552.02471
NON-ORGANIC,9021,1/31/2023 0:00:00,69833.62152,APPAREL,0.3592816131,25089.93619
NON-ORGANIC,9022,1/31/2023 0:00:00,47819.26484,APPAREL,0.3592816131,17180.58261
ORGANIC,2002,1/31/2023 0:00:00,137049002.7,APPAREL,0.3592816131,49239186.76
ORGANIC,2003,1/31/2023 0:00:00,21327364.42,APPAREL,0.3592816131,7662529.891
ORGANIC,2004,1/31/2023 0:00:00,125942894.6,APPAREL,0.3592816131,45248966.33
ORGANIC,2007,1/31/2023 0:00:00,20919358.93,APPAREL,0.3592816131,7515941.022
ORGANIC,2008,1/31/2023 0:00:00,20654771.15,APPAREL,0.3592816131,7420879.497
ORGANIC,2009,1/31/2023 0:00:00,24431622.7,APPAREL,0.3592816131,8777832.815
ORGANIC,2011,1/31/2023 0:00:00,23699278.68,APPAREL,0.3592816131,8514715.073
ORGANIC,2013,1/31/2023 0:00:00,59043756.95,APPAREL,0.3592816131,21213336.24
ORGANIC,2015,1/31/2023 0:00:00,21855348.15,APPAREL,0.3592816131,7852224.737
ORGANIC,2016,1/31/2023 0:00:00,25839897.14,APPAREL,0.3592816131,9283799.925
ORGANIC,2018,1/31/2023 0:00:00,31125852.52,APPAREL,0.3592816131,11182946.5
ORGANIC,2019,1/31/2023 0:00:00,48415750.4,APPAREL,0.3592816131,17394888.9
ORGANIC,2022,1/31/2023 0:00:00,31666151.9,APPAREL,0.3592816131,11377066.13
ORGANIC,2023,1/31/2023 0:00:00,34529420.77,APPAREL,0.3592816131,12405785.99
ORGANIC,2024,1/31/2023 0:00:00,22764084.03,APPAREL,0.3592816131,8178716.829
ORGANIC,2025,1/31/2023 0:00:00,44368590.24,APPAREL,0.3592816131,15940818.67
ORGANIC,2029,1/31/2023 0:00:00,31416342.89,APPAREL,0.3592816131,11287314.35
ORGANIC,2030,1/31/2023 0:00:00,22880804.58,APPAREL,0.3592816131,8220652.378
ORGANIC,2032,1/31/2023 0:00:00,41349568.34,APPAREL,0.3592816131,14856139.61
ORGANIC,2033,1/31/2023 0:00:00,22042307.62,APPAREL,0.3592816131,7919395.839
ORGANIC,2035,1/31/2023 0:00:00,61977503.11,APPAREL,0.3592816131,22267377.29
ORGANIC,2036,1/31/2023 0:00:00,52776284.19,APPAREL,0.3592816131,18961548.51
ORGANIC,2038,1/31/2023 0:00:00,32786875.83,APPAREL,0.3592816131,11779721.63
ORGANIC,2039,1/31/2023 0:00:00,47786142.71,APPAREL,0.3592816131,17168682.44
ORGANIC,2040,1/31/2023 0:00:00,8535666.608,APPAREL,0.3592816131,3066708.067
ORGANIC,2041,1/31/2023 0:00:00,20520888.14,APPAREL,0.3592816131,7372777.794
ORGANIC,2043,1/31/2023 0:00:00,20494826.64,APPAREL,0.3592816131,7363414.376
ORGANIC,2044,1/31/2023 0:00:00,33377152.9,APPAREL,0.3592816131,11991797.33
ORGANIC,2045,1/31/2023 0:00:00,19479222.73,APPAREL,0.3592816131,6998526.563
ORGANIC,2049,1/31/2023 0:00:00,35125201.43,APPAREL,0.3592816131,12619839.03
ORGANIC,2052,1/31/2023 0:00:00,14233471.97,APPAREL,0.3592816131,5113824.77
ORGANIC,2053,1/31/2023 0:00:00,35220368.33,APPAREL,0.3592816131,12654030.75
ORGANIC,2054,1/31/2023 0:00:00,66107853.48,APPAREL,0.3592816131,23751336.23
ORGANIC,2056,1/31/2023 0:00:00,37645438.51,APPAREL,0.3592816131,13525313.87
ORGANIC,2057,1/31/2023 0:00:00,27032526.37,APPAREL,0.3592816131,9712289.679
ORGANIC,2060,1/31/2023 0:00:00,43361011.36,APPAREL,0.3592816131,15578814.11
ORGANIC,2062,1/31/2023 0:00:00,62077026.23,APPAREL,0.3592816131,22303134.12
ORGANIC,2065,1/31/2023 0:00:00,24147091.52,APPAREL,0.3592816131,8675605.991
ORGANIC,2066,1/31/2023 0:00:00,16718134,APPAREL,0.3592816131,6006518.152
ORGANIC,2067,1/31/2023 0:00:00,20281885.12,APPAREL,0.3592816131,7286908.404
ORGANIC,2068,1/31/2023 0:00:00,44347375.55,APPAREL,0.3592816131,15933196.62
ORGANIC,2069,1/31/2023 0:00:00,17697758.3,APPAREL,0.3592816131,6358479.148
ORGANIC,2070,1/31/2023 0:00:00,18041072.92,APPAREL,0.3592816131,6481825.779
ORGANIC,2074,1/31/2023 0:00:00,23865494.36,APPAREL,0.3592816131,8574433.312
ORGANIC,2077,1/31/2023 0:00:00,50723623.29,APPAREL,0.3592816131,18224065.2
ORGANIC,2079,1/31/2023 0:00:00,19041500.78,APPAREL,0.3592816131,6841261.114
ORGANIC,2083,1/31/2023 0:00:00,37374223.83,APPAREL,0.3592816131,13427871.42
ORGANIC,2085,1/31/2023 0:00:00,27813737.89,APPAREL,0.3592816131,9992964.614
ORGANIC,2090,1/31/2023 0:00:00,18740283.87,APPAREL,0.3592816131,6733039.42
ORGANIC,2094,1/31/2023 0:00:00,15513345.85,APPAREL,0.3592816131,5573659.92
ORGANIC,2099,1/31/2023 0:00:00,29975650.5,APPAREL,0.3592816131,10769700.06
ORGANIC,2100,1/31/2023 0:00:00,16332296.68,APPAREL,0.3592816131,5867893.897
ORGANIC,2102,1/31/2023 0:00:00,19538814.57,APPAREL,0.3592816131,7019936.816
ORGANIC,2104,1/31/2023 0:00:00,19299732.1,APPAREL,0.3592816131,6934038.879
ORGANIC,2105,1/31/2023 0:00:00,15259643.51,APPAREL,0.3592816131,5482509.335
ORGANIC,2108,1/31/2023 0:00:00,14568775.41,APPAREL,0.3592816131,5234293.129
ORGANIC,2109,1/31/2023 0:00:00,35144567.5,APPAREL,0.3592816131,12626796.9
ORGANIC,2112,1/31/2023 0:00:00,3548575.067,APPAREL,0.3592816131,1274937.774
ORGANIC,2113,1/31/2023 0:00:00,10915159.79,APPAREL,0.3592816131,3921616.215
ORGANIC,2116,1/31/2023 0:00:00,22182149.81,APPAREL,0.3592816131,7969638.567
ORGANIC,2117,1/31/2023 0:00:00,26881959.83,APPAREL,0.3592816131,9658193.891
ORGANIC,2118,1/31/2023 0:00:00,20976328.74,APPAREL,0.3592816131,7536409.224
ORGANIC,2119,1/31/2023 0:00:00,14393893.21,APPAREL,0.3592816131,5171461.172
ORGANIC,2120,1/31/2023 0:00:00,11661500.42,APPAREL,0.3592816131,4189762.682
ORGANIC,2121,1/31/2023 0:00:00,11085592.46,APPAREL,0.3592816131,3982849.54
ORGANIC,2122,1/31/2023 0:00:00,28941056.65,APPAREL,0.3592816131,10397989.52
ORGANIC,2123,1/31/2023 0:00:00,11062947.56,APPAREL,0.3592816131,3974713.644
ORGANIC,2124,1/31/2023 0:00:00,11348034.93,APPAREL,0.3592816131,4077140.296
ORGANIC,2125,1/31/2023 0:00:00,31020811.97,APPAREL,0.3592816131,11145207.36
ORGANIC,2126,1/31/2023 0:00:00,8608796.551,APPAREL,0.3592816131,3092982.311
ORGANIC,2127,1/31/2023 0:00:00,7608765.97,APPAREL,0.3592816131,2733689.711
ORGANIC,2129,1/31/2023 0:00:00,28442074.28,APPAREL,0.3592816131,10218714.33
ORGANIC,2130,1/31/2023 0:00:00,25316998.58,APPAREL,0.3592816131,9095932.088
ORGANIC,2131,1/31/2023 0:00:00,9583083.456,APPAREL,0.3592816131,3443025.682
ORGANIC,2132,1/31/2023 0:00:00,11410725.55,APPAREL,0.3592816131,4099663.883
ORGANIC,2135,1/31/2023 0:00:00,17916327.33,APPAREL,0.3592816131,6437006.982
ORGANIC,2152,1/31/2023 0:00:00,16156143.19,APPAREL,0.3592816131,5804605.188
ORGANIC,2163,1/31/2023 0:00:00,9111354.427,APPAREL,0.3592816131,3273542.116
ORGANIC,2176,1/31/2023 0:00:00,8941398.491,APPAREL,0.3592816131,3212480.073
ORGANIC,2177,1/31/2023 0:00:00,6871734.056,APPAREL,0.3592816131,2468887.696
ORGANIC,2178,1/31/2023 0:00:00,11907800.98,APPAREL,0.3592816131,4278253.944
ORGANIC,2180,1/31/2023 0:00:00,12797362.5,APPAREL,0.3592816131,4597857.041
ORGANIC,2181,1/31/2023 0:00:00,1790377.331,APPAREL,0.3592816131,643249.6555
ORGANIC,2182,1/31/2023 0:00:00,18272341.75,APPAREL,0.3592816131,6564916.419
ORGANIC,2183,1/31/2023 0:00:00,3594897.793,APPAREL,0.3592816131,1291580.678
ORGANIC,2184,1/31/2023 0:00:00,13829836.56,APPAREL,0.3592816131,4968805.986
ORGANIC,2185,1/31/2023 0:00:00,9671434.651,APPAREL,0.3592816131,3474768.642
ORGANIC,2186,1/31/2023 0:00:00,13049695.14,APPAREL,0.3592816131,4688515.519
ORGANIC,2187,1/31/2023 0:00:00,13143100.16,APPAREL,0.3592816131,4722074.225
ORGANIC,2188,1/31/2023 0:00:00,7664226.112,APPAREL,0.3592816131,2753615.52
ORGANIC,2189,1/31/2023 0:00:00,8639876.886,APPAREL,0.3592816131,3104148.904
ORGANIC,2190,1/31/2023 0:00:00,11257071.9,APPAREL,0.3592816131,4044458.952
ORGANIC,2191,1/31/2023 0:00:00,13746099.63,APPAREL,0.3592816131,4938720.848
ORGANIC,2192,1/31/2023 0:00:00,8473605.804,APPAREL,0.3592816131,3044410.762
ORGANIC,2194,1/31/2023 0:00:00,5919392.257,APPAREL,0.3592816131,2126728.798
ORGANIC,2196,1/31/2023 0:00:00,11864055.83,APPAREL,0.3592816131,4262537.116
ORGANIC,2197,1/31/2023 0:00:00,12404043.21,APPAREL,0.3592816131,4456544.654
ORGANIC,2199,1/31/2023 0:00:00,24207479.38,APPAREL,0.3592816131,8697302.239
ORGANIC,2200,1/31/2023 0:00:00,5610468.143,APPAREL,0.3592816131,2015738.044
ORGANIC,2201,1/31/2023 0:00:00,10636783.14,APPAREL,0.3592816131,3821600.606
ORGANIC,2202,1/31/2023 0:00:00,9797712.5,APPAREL,0.3592816131,3520137.951
ORGANIC,2203,1/31/2023 0:00:00,13135336.82,APPAREL,0.3592816131,4719284.999
ORGANIC,2204,1/31/2023 0:00:00,10489406.5,APPAREL,0.3592816131,3768650.888
ORGANIC,2205,1/31/2023 0:00:00,12692419.62,APPAREL,0.3592816131,4560152.996
ORGANIC,2207,1/31/2023 0:00:00,9004224.695,APPAREL,0.3592816131,3235052.373
ORGANIC,2211,1/31/2023 0:00:00,6627123.208,APPAREL,0.3592816131,2381003.516
ORGANIC,2215,1/31/2023 0:00:00,12963869.76,APPAREL,0.3592816131,4657680.04
ORGANIC,2217,1/31/2023 0:00:00,6333180.52,APPAREL,0.3592816131,2275395.313
ORGANIC,2218,1/31/2023 0:00:00,14439522.71,APPAREL,0.3592816131,5187855.01
ORGANIC,2219,1/31/2023 0:00:00,23454535.89,APPAREL,0.3592816131,8426783.49
ORGANIC,2220,1/31/2023 0:00:00,12978827.86,APPAREL,0.3592816131,4663054.21
ORGANIC,2223,1/31/2023 0:00:00,9852900.013,APPAREL,0.3592816131,3539965.81
ORGANIC,2224,1/31/2023 0:00:00,11759112.95,APPAREL,0.3592816131,4224833.07
ORGANIC,2225,1/31/2023 0:00:00,9061616.56,APPAREL,0.3592816131,3255672.215
ORGANIC,2226,1/31/2023 0:00:00,11344616.15,APPAREL,0.3592816131,4075911.989
ORGANIC,2227,1/31/2023 0:00:00,6331448.529,APPAREL,0.3592816131,2274773.041
ORGANIC,2228,1/31/2023 0:00:00,7883390.696,APPAREL,0.3592816131,2832357.326
ORGANIC,2229,1/31/2023 0:00:00,9147192.633,APPAREL,0.3592816131,3286418.124
ORGANIC,2233,1/31/2023 0:00:00,11434994.56,APPAREL,0.3592816131,4108383.291
ORGANIC,2234,1/31/2023 0:00:00,8650694.537,APPAREL,0.3592816131,3108035.487
ORGANIC,2236,1/31/2023 0:00:00,10569392.97,APPAREL,0.3592816131,3797388.555
ORGANIC,2237,1/31/2023 0:00:00,6758384.174,APPAREL,0.3592816131,2428163.168
ORGANIC,2238,1/31/2023 0:00:00,9489496.927,APPAREL,0.3592816131,3409401.763
ORGANIC,2240,1/31/2023 0:00:00,9772441.184,APPAREL,0.3592816131,3511058.432
ORGANIC,2241,1/31/2023 0:00:00,10372260.97,APPAREL,0.3592816131,3726562.651
ORGANIC,2243,1/31/2023 0:00:00,12675020.99,APPAREL,0.3592816131,4553901.988
ORGANIC,2244,1/31/2023 0:00:00,31890352.81,APPAREL,0.3592816131,11457617.4
ORGANIC,2245,1/31/2023 0:00:00,12014424.09,APPAREL,0.3592816131,4316561.667
ORGANIC,2246,1/31/2023 0:00:00,12458364.73,APPAREL,0.3592816131,4476061.377
ORGANIC,2247,1/31/2023 0:00:00,6519054.585,APPAREL,0.3592816131,2342176.447
ORGANIC,2248,1/31/2023 0:00:00,19835069.5,APPAREL,0.3592816131,7126375.764
ORGANIC,5000,1/31/2023 0:00:00,24046818.31,APPAREL,0.3592816131,8639579.672
ORGANIC,5014,1/31/2023 0:00:00,19751517.72,APPAREL,0.3592816131,7096357.148
ORGANIC,5017,1/31/2023 0:00:00,14681304.49,APPAREL,0.3592816131,5274722.759
ORGANIC,5025,1/31/2023 0:00:00,21234798.42,APPAREL,0.3592816131,7629272.63
ORGANIC,5026,1/31/2023 0:00:00,19870780.86,APPAREL,0.3592816131,7139206.202
ORGANIC,5036,1/31/2023 0:00:00,19273829.51,APPAREL,0.3592816131,6924732.556
ORGANIC,5042,1/31/2023 0:00:00,34476839.99,APPAREL,0.3592816131,12386894.69
ORGANIC,5045,1/31/2023 0:00:00,42202387.02,APPAREL,0.3592816131,15162541.68
ORGANIC,5048,1/31/2023 0:00:00,24488036.32,APPAREL,0.3592816131,8798101.188
ORGANIC,5052,1/31/2023 0:00:00,38054159.1,APPAREL,0.3592816131,13672159.67
ORGANIC,5056,1/31/2023 0:00:00,12614798.6,APPAREL,0.3592816131,4532265.191
ORGANIC,5064,1/31/2023 0:00:00,24081699.4,APPAREL,0.3592816131,8652111.807
ORGANIC,5069,1/31/2023 0:00:00,20010702.51,APPAREL,0.3592816131,7189477.477
ORGANIC,5074,1/31/2023 0:00:00,19060172.89,APPAREL,0.3592816131,6847969.66
ORGANIC,5076,1/31/2023 0:00:00,12869613.33,APPAREL,0.3592816131,4623815.435
ORGANIC,5082,1/31/2023 0:00:00,12734359.16,APPAREL,0.3592816131,4575221.1
ORGANIC,5085,1/31/2023 0:00:00,6461901.087,APPAREL,0.3592816131,2321642.246
ORGANIC,5089,1/31/2023 0:00:00,22449598.01,APPAREL,0.3592816131,8065727.784
ORGANIC,5105,1/31/2023 0:00:00,11729820.01,APPAREL,0.3592816131,4214308.654
ORGANIC,5108,1/31/2023 0:00:00,13292397.59,APPAREL,0.3592816131,4775714.047
ORGANIC,5112,1/31/2023 0:00:00,14596902.76,APPAREL,0.3592816131,5244398.769
ORGANIC,5122,1/31/2023 0:00:00,18978492.33,APPAREL,0.3592816131,6818623.34
ORGANIC,5148,1/31/2023 0:00:00,16126029.45,APPAREL,0.3592816131,5793785.873
ORGANIC,7002,1/31/2023 0:00:00,12189392.3,APPAREL,0.3592816131,4379424.528
ORGANIC,7003,1/31/2023 0:00:00,20849358.38,APPAREL,0.3592816131,7490791.111
ORGANIC,7004,1/31/2023 0:00:00,13863332.64,APPAREL,0.3592816131,4980840.513
ORGANIC,7005,1/31/2023 0:00:00,10594158.39,APPAREL,0.3592816131,3806286.316
ORGANIC,7006,1/31/2023 0:00:00,7664766.265,APPAREL,0.3592816131,2753809.588
ORGANIC,7007,1/31/2023 0:00:00,12411837.17,APPAREL,0.3592816131,4459344.88
ORGANIC,7008,1/31/2023 0:00:00,22012260.21,APPAREL,0.3592816131,7908600.357
ORGANIC,7009,1/31/2023 0:00:00,7347654.56,APPAREL,0.3592816131,2639877.183
ORGANIC,7010,1/31/2023 0:00:00,18245102.27,APPAREL,0.3592816131,6555129.773
ORGANIC,7011,1/31/2023 0:00:00,11265259.5,APPAREL,0.3592816131,4047400.603
ORGANIC,7012,1/31/2023 0:00:00,12504105.03,APPAREL,0.3592816131,4492495.023
ORGANIC,7013,1/31/2023 0:00:00,12967491.2,APPAREL,0.3592816131,4658981.154
ORGANIC,7014,1/31/2023 0:00:00,15250490.78,APPAREL,0.3592816131,5479220.929
ORGANIC,7015,1/31/2023 0:00:00,17339507.44,APPAREL,0.3592816131,6229766.204
ORGANIC,7016,1/31/2023 0:00:00,13789163.21,APPAREL,0.3592816131,4954192.801
ORGANIC,7017,1/31/2023 0:00:00,8916444.27,APPAREL,0.3592816131,3203514.48
ORGANIC,7018,1/31/2023 0:00:00,12786104.56,APPAREL,0.3592816131,4593812.271
ORGANIC,7019,1/31/2023 0:00:00,15815828.21,APPAREL,0.3592816131,5682336.272
ORGANIC,7020,1/31/2023 0:00:00,16566882.25,APPAREL,0.3592816131,5952176.179
ORGANIC,7022,1/31/2023 0:00:00,6002046.69,APPAREL,0.3592816131,2156425.016
NON-ORGANIC,2010,3/31/2023 0:00:00,215111.1894,APPAREL,0.3718985497,79999.53936
NON-ORGANIC,2014,3/31/2023 0:00:00,12586860.04,APPAREL,0.3718985497,4681034.993
NON-ORGANIC,2047,3/31/2023 0:00:00,1915202.965,APPAREL,0.3718985497,712261.2051
NON-ORGANIC,2050,3/31/2023 0:00:00,24794251.34,APPAREL,0.3718985497,9220946.113
NON-ORGANIC,2080,3/31/2023 0:00:00,11913040.87,APPAREL,0.3718985497,4430442.624
NON-ORGANIC,2086,3/31/2023 0:00:00,1076705.029,APPAREL,0.3718985497,400425.0388
NON-ORGANIC,2106,3/31/2023 0:00:00,2972587.03,APPAREL,0.3718985497,1105500.805
NON-ORGANIC,2140,3/31/2023 0:00:00,4574985.267,APPAREL,0.3718985497,1701430.386
NON-ORGANIC,2174,3/31/2023 0:00:00,649200.4918,APPAREL,0.3718985497,241436.7213
NON-ORGANIC,2212,3/31/2023 0:00:00,7114823.231,APPAREL,0.3718985497,2645992.441
NON-ORGANIC,2221,3/31/2023 0:00:00,10980381.44,APPAREL,0.3718985497,4083587.934
NON-ORGANIC,2231,3/31/2023 0:00:00,2821323.557,APPAREL,0.3718985497,1049246.139
NON-ORGANIC,2239,3/31/2023 0:00:00,7314529.247,APPAREL,0.3718985497,2720262.819
NON-ORGANIC,2242,3/31/2023 0:00:00,11538465.98,APPAREL,0.3718985497,4291138.763
NON-ORGANIC,2255,3/31/2023 0:00:00,5234036.677,APPAREL,0.3718985497,1946530.649
NON-ORGANIC,2256,3/31/2023 0:00:00,5765029.029,APPAREL,0.3718985497,2144005.935
NON-ORGANIC,2257,3/31/2023 0:00:00,7023414.073,APPAREL,0.3718985497,2611997.508
NON-ORGANIC,2258,3/31/2023 0:00:00,7831292.815,APPAREL,0.3718985497,2912446.44
NON-ORGANIC,2259,3/31/2023 0:00:00,13864369.14,APPAREL,0.3718985497,5156138.776
NON-ORGANIC,2260,3/31/2023 0:00:00,10579891.48,APPAREL,0.3718985497,3934646.296
NON-ORGANIC,2261,3/31/2023 0:00:00,11505984.11,APPAREL,0.3718985497,4279058.802
NON-ORGANIC,2262,3/31/2023 0:00:00,3722192.434,APPAREL,0.3718985497,1384277.968
NON-ORGANIC,2263,3/31/2023 0:00:00,1251126.926,APPAREL,0.3718985497,465292.2894
NON-ORGANIC,2264,3/31/2023 0:00:00,5046906.607,APPAREL,0.3718985497,1876937.248
NON-ORGANIC,2265,3/31/2023 0:00:00,7596014.84,APPAREL,0.3718985497,2824946.902
NON-ORGANIC,2266,3/31/2023 0:00:00,33718481.49,APPAREL,0.3718985497,12539854.37
NON-ORGANIC,2267,3/31/2023 0:00:00,17356313.98,APPAREL,0.3718985497,6454787.996
NON-ORGANIC,2268,3/31/2023 0:00:00,5675057.122,APPAREL,0.3718985497,2110545.513
NON-ORGANIC,2269,3/31/2023 0:00:00,8168687.469,APPAREL,0.3718985497,3037923.023
NON-ORGANIC,2270,3/31/2023 0:00:00,5980975.98,APPAREL,0.3718985497,2224316.293
NON-ORGANIC,2271,3/31/2023 0:00:00,3655503.991,APPAREL,0.3718985497,1359476.633
NON-ORGANIC,2274,3/31/2023 0:00:00,142431.5662,APPAREL,0.3718985497,52970.09291
NON-ORGANIC,2276,3/31/2023 0:00:00,2157672.944,APPAREL,0.3718985497,802435.4387
NON-ORGANIC,2277,3/31/2023 0:00:00,3621656.732,APPAREL,0.3718985497,1346888.886
NON-ORGANIC,2280,3/31/2023 0:00:00,1673319.384,APPAREL,0.3718985497,622305.0521
NON-ORGANIC,2282,3/31/2023 0:00:00,691102.1051,APPAREL,0.3718985497,257019.8706
NON-ORGANIC,2283,3/31/2023 0:00:00,159175.5394,APPAREL,0.3718985497,59197.15226
NON-ORGANIC,2286,3/31/2023 0:00:00,3475919.489,APPAREL,0.3718985497,1292689.417
NON-ORGANIC,2287,3/31/2023 0:00:00,288815.5725,APPAREL,0.3718985497,107410.0925
NON-ORGANIC,2289,3/31/2023 0:00:00,839785.7128,APPAREL,0.3718985497,312315.0887
NON-ORGANIC,2290,3/31/2023 0:00:00,958430.7763,APPAREL,0.3718985497,356439.0157
NON-ORGANIC,5006,3/31/2023 0:00:00,5473541.608,APPAREL,0.3718985497,2035602.186
NON-ORGANIC,5051,3/31/2023 0:00:00,873302.4043,APPAREL,0.3718985497,324779.8976
NON-ORGANIC,5058,3/31/2023 0:00:00,3575360.724,APPAREL,0.3718985497,1329671.468
NON-ORGANIC,5063,3/31/2023 0:00:00,6749732.753,APPAREL,0.3718985497,2510215.822
NON-ORGANIC,5070,3/31/2023 0:00:00,2131562.407,APPAREL,0.3718985497,792724.9677
NON-ORGANIC,5081,3/31/2023 0:00:00,842007.7027,APPAREL,0.3718985497,313141.4435
NON-ORGANIC,5097,3/31/2023 0:00:00,842336.1146,APPAREL,0.3718985497,313263.5794
